length,algorithm,trial_id,seed,final_energy,success_flag,convergence_gen,runtime_ms,paradox_activity
40,FE,145,400345,-9,,100,209.56,152
40,FE,146,400346,-9,,100,219.95,135
40,FE,147,400347,-9,,100,225.12,140
40,FE,148,400348,-9,,100,224.92,163
40,FE,149,400349,-10,,100,230.84,150
40,FE,150,400350,-8,,100,214.43,136
40,FE,151,400351,-10,,100,209.71,151
40,FE,152,400352,-13,,100,262.95,152
40,FE,153,400353,-11,,100,235.55,157
40,FE,154,400354,-13,,100,228.39,150
40,FE,155,400355,-13,,100,216.08,165
40,FE,156,400356,-8,,100,231.8,148
40,FE,157,400357,-12,,100,221.55,155
40,FE,158,400358,-11,,100,228.86,143
40,FE,159,400359,-9,,100,219.82,149
40,FE,160,400360,-12,,100,216.39,153
40,FE,161,400361,-12,,100,220.02,145
40,FE,162,400362,-11,,100,231.53,162
40,FE,163,400363,-11,,100,223.26,129
40,FE,164,400364,-12,,100,214.51,156
40,FE,165,400365,-13,,100,201.97,144
40,FE,166,400366,-12,,100,290.33,167
40,FE,167,400367,-10,,100,221.7,153
40,FE,168,400368,-8,,100,203.17,159
40,FE,169,400369,-8,,100,223.22,164
40,FE,170,400370,-8,,100,230.18,152
40,FE,171,400371,-12,,100,198.56,147
40,FE,172,400372,-11,,100,211.48,140
40,FE,173,400373,-11,,100,225.13,151
40,FE,174,400374,-11,,100,212.84,162
40,FE,175,400375,-10,,100,222.92,139
40,FE,176,400376,-8,,100,237.74,145
40,FE,177,400377,-10,,100,227.29,163
40,FE,178,400378,-10,,100,217.41,143
40,FE,179,400379,-12,,100,214.01,145
40,FE,180,400380,-12,,100,228.8,166
40,FE,181,400381,-8,,100,206.82,146
40,FE,182,400382,-11,,100,212.63,129
40,FE,183,400383,-7,,100,213.54,150
40,FE,184,400384,-10,,100,227.15,120
40,FE,185,400385,-11,,100,203.76,145
40,FE,186,400386,-14,,100,223.64,133
40,FE,187,400387,-9,,100,230.97,151
40,FE,188,400388,-12,,100,215.05,142
40,FE,189,400389,-11,,100,223.44,146
40,FE,190,400390,-12,,100,214.31,160
40,FE,191,400391,-9,,100,225.28,166
40,FE,192,400392,-11,,100,222.15,138
40,FE,193,400393,-10,,100,211.58,152
40,FE,194,400394,-10,,100,213.03,136
40,FE,195,400395,-12,,100,236.92,152
40,FE,196,400396,-11,,100,212.39,159
40,FE,197,400397,-11,,100,214.02,165
40,FE,198,400398,-10,,100,224.22,136
40,FE,199,400399,-9,,100,218.94,160
